0:0:0:0:0:0:0:1 - - [20/may/2022:10:13:56 +0200] "GET /api/measures/component?additionalFields=periods&component=gpi3%3Ajre%2FWelcome.html&metricKeys=new_technical_debt%2Cblocker_violations%2Cbugs%2Cburned_budget%2Cbusiness_value%2Cclasses%2Ccode_smells%2Ccognitive_complexity%2Ccomment_lines%2Ccomment_lines_density%2Cbranch_coverage%2Cnew_branch_coverage%2Cconditions_to_cover%2Cnew_conditions_to_cover%2Cconfirmed_issues%2Ccoverage%2Cnew_coverage%2Ccritical_violations%2Ccomplexity%2Cdirectories%2Cduplicated_blocks%2Cnew_duplicated_blocks%2Cduplicated_files%2Cduplicated_lines%2Cduplicated_lines_density%2Cnew_duplicated_lines%2Cnew_duplicated_lines_density%2Ceffort_to_reach_maintainability_rating_a%2Cfalse_positive_issues%2Cfiles%2Cfunctions%2Cgenerated_lines%2Cgenerated_ncloc%2Cinfo_violations%2Cviolations%2Cline_coverage%2Cnew_line_coverage%2Clines%2Cncloc%2Clines_to_cover%2Cnew_lines_to_cover%2Csqale_rating%2Cnew_maintainability_rating%2Cmajor_violations%2Cminor_violations%2Cnew_blocker_violations%2Cnew_bugs%2Cnew_code_smells%2Cnew_critical_violations%2Cnew_info_violations%2Cnew_violations%2Cnew_lines%2Cnew_major_violations%2Cnew_minor_violations%2Cnew_security_hotspots%2Cnew_vulnerabilities%2Copen_issues%2Cprojects%2Calert_status%2Creliability_rating%2Cnew_reliability_rating%2Creliability_remediation_effort%2Cnew_reliability_remediation_effort%2Creopened_issues%2Csecurity_hotspots%2Csecurity_rating%2Cnew_security_rating%2Csecurity_remediation_effort%2Cnew_security_remediation_effort%2Csecurity_review_rating%2Cskipped_tests%2Cstatements%2Cteam_size%2Csqale_index%2Csqale_debt_ratio%2Cnew_sqale_debt_ratio%2Cuncovered_conditions%2Cnew_uncovered_conditions%2Cuncovered_lines%2Cnew_uncovered_lines%2Ctest_execution_time%2Ctest_errors%2Ctest_failures%2Ctest_success_density%2Ctests%2Cvulnerabilities%2Cwont_fix_issues HTTP/1.1" 200 - "http://localhost:9000/component_measures?id=gpi3&metric=bugs&selected=gpi3%3Ajre%2FWelcome.html&view=list" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/97.0.4692.99 Safari/537.36" "AYDdR4icgZUYGsijAAC/"
0:0:0:0:0:0:0:1 - - [20/may/2022:10:13:56 +0200] "GET /api/components/show?component=gpi3%3Ajre%2FWelcome.html HTTP/1.1" 200 683 "http://localhost:9000/component_measures?id=gpi3&metric=bugs&selected=gpi3%3Ajre%2FWelcome.html&view=list" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/97.0.4692.99 Safari/537.36" "AYDdR4icgZUYGsijAADC"
0:0:0:0:0:0:0:1 - - [20/may/2022:10:13:56 +0200] "GET /api/components/app?component=gpi3%3Ajre%2FWelcome.html HTTP/1.1" 200 267 "http://localhost:9000/component_measures?id=gpi3&metric=bugs&selected=gpi3%3Ajre%2FWelcome.html&view=list" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/97.0.4692.99 Safari/537.36" "AYDdR4icgZUYGsijAADB"
0:0:0:0:0:0:0:1 - - [20/may/2022:10:13:56 +0200] "GET /api/sources/lines?key=gpi3%3Ajre%2FWelcome.html&from=1&to=502 HTTP/1.1" 200 - "http://localhost:9000/component_measures?id=gpi3&metric=bugs&selected=gpi3%3Ajre%2FWelcome.html&view=list" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/97.0.4692.99 Safari/537.36" "AYDdR4icgZUYGsijAADD"
0:0:0:0:0:0:0:1 - - [20/may/2022:10:13:57 +0200] "GET /api/issues/search?additionalFields=_all&resolved=false&componentKeys=gpi3%3Ajre%2FWelcome.html&s=FILE_LINE&p=1&ps=500 HTTP/1.1" 200 - "http://localhost:9000/component_measures?id=gpi3&metric=bugs&selected=gpi3%3Ajre%2FWelcome.html&view=list" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/97.0.4692.99 Safari/537.36" "AYDdR4icgZUYGsijAADE"
0:0:0:0:0:0:0:1 - - [20/may/2022:10:14:01 +0200] "GET /api/measures/component?additionalFields=metrics%2Cperiods&component=gpi3&metricKeys=alert_status%2Cquality_gate_details%2Cbugs%2Cnew_bugs%2Creliability_rating%2Cnew_reliability_rating%2Cvulnerabilities%2Cnew_vulnerabilities%2Csecurity_rating%2Cnew_security_rating%2Csecurity_hotspots%2Cnew_security_hotspots%2Ccode_smells%2Cnew_code_smells%2Csqale_rating%2Cnew_maintainability_rating%2Csqale_index%2Cnew_technical_debt%2Ccoverage%2Cnew_coverage%2Cnew_lines_to_cover%2Ctests%2Cduplicated_lines_density%2Cnew_duplicated_lines_density%2Cduplicated_blocks%2Cncloc%2Cncloc_language_distribution%2Cprojects%2Cnew_lines HTTP/1.1" 200 - "http://localhost:9000/dashboard?id=gpi3" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/97.0.4692.99 Safari/537.36" "AYDdR4icgZUYGsijAADF"
0:0:0:0:0:0:0:1 - - [20/may/2022:10:14:01 +0200] "GET /api/metrics/search?ps=500 HTTP/1.1" 200 - "http://localhost:9000/dashboard?id=gpi3" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/97.0.4692.99 Safari/537.36" "AYDdR4icgZUYGsijAADG"
0:0:0:0:0:0:0:1 - - [20/may/2022:10:14:01 +0200] "GET /api/rules/search?activation=true&ps=1&qprofile=AYDdE9rbqYyc8vp6asIg&statuses=DEPRECATED HTTP/1.1" 200 35 "http://localhost:9000/dashboard?id=gpi3" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/97.0.4692.99 Safari/537.36" "AYDdR4icgZUYGsijAADI"
0:0:0:0:0:0:0:1 - - [20/may/2022:10:14:01 +0200] "GET /api/rules/search?activation=true&ps=1&qprofile=AYDdE9vxqYyc8vp6asKW&statuses=DEPRECATED HTTP/1.1" 200 35 "http://localhost:9000/dashboard?id=gpi3" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/97.0.4692.99 Safari/537.36" "AYDdR4icgZUYGsijAADJ"
0:0:0:0:0:0:0:1 - - [20/may/2022:10:14:01 +0200] "GET /api/project_links/search?projectKey=gpi3 HTTP/1.1" 200 12 "http://localhost:9000/dashboard?id=gpi3" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/97.0.4692.99 Safari/537.36" "AYDdR4icgZUYGsijAADK"
